config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
41,3,7890,0.9357550144195557,401.734375,401.734375,0.0,0.0401734375,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,5
42,1,42,1.2646758556365967,401.734375,401.734375,0.0,0.0401734375,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,7
42,2,123,1.2606070041656494,401.734375,401.734375,0.0,0.0401734375,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,7
42,3,7890,1.276686191558838,401.734375,401.734375,0.0,0.0401734375,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,7
43,1,42,0.6641051769256592,401.734375,401.734375,0.0,0.0401734375,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,3
43,2,123,0.6532588005065918,401.734375,401.734375,0.0,0.0401734375,17,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,3
43,3,7890,0.6430847644805908,401.734375,401.734375,0.0,0.0401734375,26,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,3
44,1,42,0.9225261211395264,401.734375,401.734375,0.0,0.0401734375,7,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],150,100,0.15,5
44,2,123,0.9121079444885254,401.734375,401.734375,0.0,0.0401734375,9,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,5
44,3,7890,0.9260039329528809,401.734375,401.734375,0.0,0.0401734375,14,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,5
45,1,42,1.2619292736053467,401.734375,401.734375,0.0,0.0401734375,2,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,7
45,2,123,1.251075267791748,401.734375,401.734375,0.0,0.0401734375,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,7
45,3,7890,1.2497539520263672,401.734375,401.734375,0.0,0.0401734375,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.15,7
46,1,42,1.3059980869293213,401.734375,401.734375,0.0,0.0401734375,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,3
46,2,123,1.2985529899597168,401.734375,401.734375,0.0,0.0401734375,15,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.05,3
