config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
21,1,42,2.1413631439208984,397.171875,397.171875,0.0,0.0397171875,68,5241465.629999999,5241465.629999999,0,3,253.21089999999998,100,7.363574011458175,18.0,0.05859607966677592,"[125.0, 135.0, 117.0]",100,100,0.05,7
21,2,123,2.130190134048462,397.171875,397.171875,0.0,0.0397171875,32,5718631.68,5718631.68,0,3,276.2624,100,8.498365855987975,20.0,0.06762625349592553,"[129.0, 134.0, 114.0]",100,100,0.05,7
21,3,7890,2.16458797454834,397.171875,397.171875,0.0,0.0397171875,100,5545780.469999999,5545780.469999999,0,3,267.9121,100,11.440668201153676,28.0,0.09103980000918044,"[125.0, 140.0, 112.0]",100,100,0.05,7
22,1,42,1.1343600749969482,397.171875,397.171875,0.0,0.0397171875,67,5261049.9,5261049.9,0,3,254.15699999999998,100,7.1336448530109,17.0,0.05676640466586923,"[128.0, 133.0, 116.0]",100,100,0.1,3
22,2,123,1.1313352584838867,397.171875,397.171875,0.0,0.0397171875,67,5380488.9,5380488.9,0,3,259.927,100,4.9216076867444665,12.0,0.03916398689717082,"[125.0, 132.0, 120.0]",100,100,0.1,3
22,3,7890,1.1393039226531982,397.171875,397.171875,0.0,0.0397171875,96,4886520.66,4886520.66,0,3,236.06380000000001,100,10.656244908763854,25.0,0.08479770484427471,"[130.0, 136.0, 111.0]",100,100,0.1,3
23,1,42,1.6449182033538818,397.171875,397.171875,0.0,0.0397171875,92,4959804.869999999,4959804.869999999,0,3,239.60410000000002,100,9.46337971105226,23.0,0.07530540884126467,"[124.0, 138.0, 115.0]",100,100,0.1,5
23,2,123,1.6402850151062012,397.171875,397.171875,0.0,0.0397171875,99,4854423.239999999,4854423.239999999,0,3,234.51319999999998,100,11.841546445554409,29.0,0.09422981256409343,"[126.0, 140.0, 111.0]",100,100,0.1,5
23,3,7890,1.6387250423431396,397.171875,397.171875,0.0,0.0397171875,71,5325308.91,5325308.91,0,3,257.2613,100,6.944222218666553,17.0,0.05525906274800971,"[126.0, 134.0, 117.0]",100,100,0.1,5
24,1,42,2.161177158355713,397.171875,397.171875,0.0,0.0397171875,97,5005137.870000001,5005137.870000001,0,3,241.7941,100,10.208928554075703,25.0,0.08123815825524432,"[126.0, 138.0, 113.0]",100,100,0.1,7
24,2,123,2.16794490814209,397.171875,397.171875,0.0,0.0397171875,94,5296976.82,5296976.82,0,3,255.8926,100,5.436502143433363,12.0,0.043261290266047976,"[130.0, 129.0, 118.0]",100,100,0.1,7
